peer_assignment_id,peer_assignment_review_schema_part_id,peer_assignment_review_schema_part_option_id,peer_assignment_review_schema_part_option_text,peer_assignment_review_schema_part_option_score
"B7quoNEDEeW86A4dl3pnEQ@7","f5615126-c42e-42d6-9238-c5028e441fdd","d8ecf760-9a5b-4218-9ed7-06222c110fc4","<co-content><text>The ratings included one of likelihood or impact</text></co-content>",1
"dGK4i9AXEeWJ8go9jrGl7Q@6","f5816992-712c-4af5-e608-10eddf73749e","No","No",0
"ZqZRCtTbEeWHOA7t0uQ0Ww@4","41c3a084-cd57-4a2f-af00-a6a28b81c814","No","No",0
"ZqZRCtTbEeWHOA7t0uQ0Ww@2","24bdcc9b-c032-4402-8f97-1c828263c0c7","No","No",0
"B7quoNEDEeW86A4dl3pnEQ@2","d682cd56-300e-4641-d842-519d4bd48250","622d05a2-6e2e-4383-f7e9-d79457e4ceda","<co-content><text>All the risks had reasonable contingency plans</text></co-content>",2
"wIEbqihQEeaQAQovE5D5Iw@3","O2n4gBBNV0YKSvOuIwAkbk","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@10","3e231bf7-cd64-471e-a7f8-085e542ae274","99a2b0d0-519a-44de-9026-2c0ee1200f43","<co-content><text>Good - The interpretation identifies 2 things that can be interpreted from the burndown.</text></co-content>",2
"wTlH0ChQEeaOBAr7VGzUHw@1","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","No","No",0
"9l-i1veCEeWoVw4RkdPOvQ@2","41c3a084-cd57-4a2f-af00-a6a28b81c814","ry32rS949XSA-1TKunVLQs","<co-content><text>Minimal Effort</text></co-content>",1
"4qyWSs6NEeWzWQ7wuWBg7Q@2","c5d2e20b-ef1a-43f0-c34a-dff68517d111","96d2f791-8dcb-4417-af65-49348bd99dba","<co-content><text>Some of the risks had reasonable contingency plans</text></co-content>",1
"vwXGHChQEeaeOg6Hp9hnyw@1","dM4RfUzecHKO5NLW0fOMKF","No","No",0
"9voOH_eCEeWSPQpVZJn7FQ@2","9dc4712c-28ca-45fc-cc4a-7b9090a38e10","No","No",0
"25sis86eEeWljg6vNXStKQ@5","9990b547-ab7a-4618-8469-ccfeda4721a7","No","No",0
"tWcp8yKUEeacfQqKnSvi7Q@2","BlKY8xk3E7XHARXEGsuPY6","qFxN33x-ZiNPmCCo7ULart","<co-content><text>At least 2 criteria were provided for 2 of the user stories</text></co-content>",2
"dn6ZfdEIEeWR0RIE1vRpDw@8","11742a95-8154-47f9-c340-85c14a6d73b9","No","No",0
"P3kcYs6CEeW6bA4RgCmm0Q@12","e1f46608-d516-459a-d399-07d8ffbd6e04","Yes","Yes",1
"vufdjihQEeaLEw5C-qNm0w@2","e1f46608-d516-459a-d399-07d8ffbd6e04","Yes","Yes",1
"P3kcYs6CEeW6bA4RgCmm0Q@2","e79dfc4b-645b-44c4-e259-dd6de1221ff0","Yes","Yes",1
"o40uFM6MEeW4gBJQzjtgDw@2","8e97d2ee-5f9b-4605-83b7-83bc74def75d","No","No",0
"-xK13dEPEeW3igq7kvt3qw@3","279aae26-0c26-4b91-98bc-6fa6865f7b56","458d07e1-9890-4e0d-adb5-159fa1396634","<co-content><text>1 of the suggested user stories was added to Sprint 3</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@6","9ff63e4e-58bf-4632-ff60-e611f447322a","Yes","Yes",1
"4qyWSs6NEeWzWQ7wuWBg7Q@2","c5d2e20b-ef1a-43f0-c34a-dff68517d111","d9598ae9-34a6-4e8d-c078-37f3f39410a2","<co-content><text>All the risks had reasonable contingency plans</text></co-content>",3
"9gWb5veCEeWoVw4RkdPOvQ@1","153c7945-2cf5-47e5-debc-41f541798c8b","No","No",0
"-xK13dEPEeW3igq7kvt3qw@4","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","889cc114-7a43-432e-f1aa-f7abccf158e1","<co-content><text>3 of the suggested user stories were removed from Sprint 3</text></co-content>",3
"wCZRVyhQEeaeOg6Hp9hnyw@1","d3c2244b-953e-4b2f-94dd-82fb1494e73c","6a7b5c61-6b41-463c-eaea-19163d3d3f0b","<co-content><text>All high risk-low priority user stories remained in the backlog</text></co-content>",2
"P3kcYs6CEeW6bA4RgCmm0Q@8","e79dfc4b-645b-44c4-e259-dd6de1221ff0","No","No",0
"P3kcYs6CEeW6bA4RgCmm0Q@9","8ae0dce8-688e-4646-9cb8-1713bd596bde","Yes","Yes",1
"9voOH_eCEeWSPQpVZJn7FQ@3","8ed85c84-05f2-4e43-a092-71288c01482d","No","No",0
"em6s9NEVEeWlfA7f_IUrbw@11","a66764d6-9126-4a91-debc-7cfd1fc72f49","Yes","Yes",1
"ZqZRCtTbEeWHOA7t0uQ0Ww@5","24bdcc9b-c032-4402-8f97-1c828263c0c7","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@1","b90065ed-3ec0-4899-b895-2a94f0f5a187","No","No",0
"nqhqtdAbEeWJ8go9jrGl7Q@3","40f90a7f-a9eb-4365-f59c-126de570b33d","aadd4166-5a13-45e2-967a-d0bb878687fc","<co-content><text>No remaining high priority user stories appear in Sprint 1</text></co-content>",0
"9rsJSfeCEeWJoRIC9GAuIw@3","b32d6130-07e7-49ef-f76d-6628578479e4","Yes","Yes",1
"AI8CcM6REeWRcgrL75b_bQ@8","96de681e-a8d9-451d-d979-f3425fc6dad8","06b613e0-6371-4c02-d9ab-7df4101ee14c","<co-content><text>Rarely</text></co-content>",1
"NYjqqtESEeWR0RIE1vRpDw@8","efa757b2-524d-4d98-c2ff-24dc3e485ad4","-MCzaQwAgzA0viEfu3_ukw","<co-content><text>Minimal Effort - 1 piece of feedback is provided</text></co-content>",1
"wPvw6ihQEeaGtw7VJ4hX6w@1","f5615126-c42e-42d6-9238-c5028e441fdd","d8ecf760-9a5b-4218-9ed7-06222c110fc4","<co-content><text>The ratings included one of likelihood or impact</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@5","9ff63e4e-58bf-4632-ff60-e611f447322a","No","No",0
"9JWR-PeCEeWcIwpe-uKM9Q@2","88ab4e9b-96cd-485e-e687-e7ffc93bac76","No","No",0
"wGJvpShQEea5Nw6WU2nKtw@3","153c7945-2cf5-47e5-debc-41f541798c8b","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@3","9ff63e4e-58bf-4632-ff60-e611f447322a","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@4","11742a95-8154-47f9-c340-85c14a6d73b9","Yes","Yes",1
"ZqZRCtTbEeWHOA7t0uQ0Ww@7","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","2f5adaba-a78f-4c6d-a0b6-e2d6ac64ffef","<co-content><text>Rarely</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@12","632c7dae-874a-402e-edea-3ce05c3fc5d0","Yes","Yes",1
"P3kcYs6CEeW6bA4RgCmm0Q@11","8ae0dce8-688e-4646-9cb8-1713bd596bde","No","No",0
"P3kcYs6CEeW6bA4RgCmm0Q@7","96a3451f-045c-4179-899a-c8d30459027e","No","No",0
"9cdbFPeCEeWYNAoGmttnCw@3","5dd044b1-5290-4605-c525-769cb0689cd1","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@7","5a54b003-0907-4259-f9f9-2e1573a7612a","Yes","Yes",1
"o40uFM6MEeW4gBJQzjtgDw@7","bad69d98-9b8f-4478-ae93-9d7b262568ad","Yes","Yes",1
"9hRB5feCEeWJoRIC9GAuIw@2","b9df9ca2-0b17-4be9-97fa-76e397a1fdf8","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@10","b32d6130-07e7-49ef-f76d-6628578479e4","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@2","8ed85c84-05f2-4e43-a092-71288c01482d","Yes","Yes",1
"9voOH_eCEeWSPQpVZJn7FQ@3","5a46ec77-fd00-4ecc-c241-d931b7df0233","Yes","Yes",1
"wRv7mChQEeaVWgodRB5guQ@1","5bcc1717-2c30-4aed-c502-4b924a8e5a62","No","No",0
"9voOH_eCEeWSPQpVZJn7FQ@8","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","ba934ad1-e982-470a-f3fe-5d19797e0158","<co-content><text>Not complete</text></co-content>",0
"wGJvpShQEea5Nw6WU2nKtw@2","153c7945-2cf5-47e5-debc-41f541798c8b","No","No",0
"B7quoNEDEeW86A4dl3pnEQ@8","f5615126-c42e-42d6-9238-c5028e441fdd","d8ecf760-9a5b-4218-9ed7-06222c110fc4","<co-content><text>The ratings included one of likelihood or impact</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@10","3e231bf7-cd64-471e-a7f8-085e542ae274","f4fb4409-8f5a-4dba-98b9-8ba4e705f48f","<co-content><text>Bad - The interpretation identifies 1 thing that can be interpreted from the burndown.</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@1","a66764d6-9126-4a91-debc-7cfd1fc72f49","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@10","b90065ed-3ec0-4899-b895-2a94f0f5a187","No","No",0
"o40uFM6MEeW4gBJQzjtgDw@11","8e97d2ee-5f9b-4605-83b7-83bc74def75d","Yes","Yes",1
"vvT88ChQEeaLEw5C-qNm0w@2","8e97d2ee-5f9b-4605-83b7-83bc74def75d","No","No",0
"9voOH_eCEeWSPQpVZJn7FQ@6","a66764d6-9126-4a91-debc-7cfd1fc72f49","Yes","Yes",1
"vwXGHChQEeaeOg6Hp9hnyw@3","yHMRjaLh_lSFxG3NlC1m3h","No","No",0
"o40uFM6MEeW4gBJQzjtgDw@3","8e97d2ee-5f9b-4605-83b7-83bc74def75d","Yes","Yes",1
"dGK4i9AXEeWJ8go9jrGl7Q@5","8cfdbd6f-240f-418d-a396-2348fdb058a9","No","No",0
"wGJvpShQEea5Nw6WU2nKtw@1","9990b547-ab7a-4618-8469-ccfeda4721a7","54bswSS0bAdWdLdOaZxsML","<co-content><text>Satisfactory Effort - Learner provided adequate representation of the product but perhaps lacks detail or is incomplete.</text></co-content>",2
"ZqZRCtTbEeWHOA7t0uQ0Ww@4","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","522e41fe-7bd3-4086-fbc5-960213845a8c","<co-content><text>Some of the time</text></co-content>",2
"em6s9NEVEeWlfA7f_IUrbw@13","00c7154f-e334-4802-800e-908d76a8ae4a","Yes","Yes",1
"P3kcYs6CEeW6bA4RgCmm0Q@6","6e259284-46d7-43d9-ea0d-03794de8b978","No","No",0
"9hRB5feCEeWJoRIC9GAuIw@5","731ed779-42fb-4a74-a9d6-11261018b2a0","88fd0c19-430c-451a-ef56-146184dae50f","<co-content><text>Excellent - The interpretation identifies at least 3 different things that can be interpreted from the burndown</text></co-content>",3
"em6s9NEVEeWlfA7f_IUrbw@13","nO83mZak19BlcmsDymHWoz","Yes","Yes",1
"9voOH_eCEeWSPQpVZJn7FQ@2","a66764d6-9126-4a91-debc-7cfd1fc72f49","Yes","Yes",1
"ZqZRCtTbEeWHOA7t0uQ0Ww@10","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","8847fc31-b69f-4ab9-cb11-835a91ad9c5a","<co-content><text>Learner didn’t identify any issues and/or solutions</text></co-content>",0
"em6s9NEVEeWlfA7f_IUrbw@12","b557bab7-f065-4943-ef08-a9a5b3504dcd","Yes","Yes",1
"9voOH_eCEeWSPQpVZJn7FQ@1","9dc4712c-28ca-45fc-cc4a-7b9090a38e10","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@12","c1b6a522-563b-45e0-87d8-4f21b096df7e","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@10","b32d6130-07e7-49ef-f76d-6628578479e4","No","No",0
"9p1IYveCEeWwOA4X7vTG_Q@2","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","c1f49388-73b4-4560-ced0-9805e29660fb","<co-content><text>None of the suggested user stories were removed from Sprint 3</text></co-content>",0
"9rsJSfeCEeWJoRIC9GAuIw@6","c1b6a522-563b-45e0-87d8-4f21b096df7e","No","No",0
"wFPJjyhQEeaVWgodRB5guQ@1","6f178c21-4486-4778-a98f-c6342191366b","YvRuI1gpCMSc6CTBF8BxSF","<co-content><text>Excellent Effort - 3 pieces of feedback are provided</text></co-content>",5
"9tm1JveCEeWwOA4X7vTG_Q@2","efa757b2-524d-4d98-c2ff-24dc3e485ad4","UEUOxXtcLO8bWKb1HQtjiY","<co-content><text>Excellent Effot</text></co-content>",5
"P3kcYs6CEeW6bA4RgCmm0Q@2","e0e554aa-ddd4-4451-9643-15c091940bc8","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@8","183bef19-6058-4c31-ad07-4338d162e635","Yes","Yes",1
"wPvw6ihQEeaGtw7VJ4hX6w@1","f5615126-c42e-42d6-9238-c5028e441fdd","98ff9f74-78b1-44c6-c018-386a7b0e4c57","<co-content><text>The ratings included both likelihood and impact </text></co-content>",2
"B7quoNEDEeW86A4dl3pnEQ@7","eacb6c83-a4c5-4891-ec79-dcb7c0bd1333","c07c3835-e37b-42a1-d083-8d88945f4d93","<co-content><text>The learner did not provide additional risks</text></co-content>",0
"9cdbFPeCEeWYNAoGmttnCw@3","5d48005e-49d4-4571-f3e2-aa78264afb99","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@4","9ff63e4e-58bf-4632-ff60-e611f447322a","Yes","Yes",1
"9kBa5PeCEeWcIwpe-uKM9Q@1","40f90a7f-a9eb-4365-f59c-126de570b33d","8fc38615-c52a-4e98-984d-90cb2e4f7165","<co-content><text>2 remaining high priority user stories appear in Sprint 1</text></co-content>",2
"wCZRVyhQEeaeOg6Hp9hnyw@2","1a94c437-1f44-4b95-cf6c-c0f505f859a2","5289fc21-64b7-4694-99eb-4beafe0d1a65","<co-content><text>No high risk-high priority user stories appear in Sprint 1</text></co-content>",0
"9voOH_eCEeWSPQpVZJn7FQ@6","632c7dae-874a-402e-edea-3ce05c3fc5d0","No","No",0
"wCZRVyhQEeaeOg6Hp9hnyw@2","820fe52a-ece5-4051-fe12-353e3c5110a8","No","No",0
"9voOH_eCEeWSPQpVZJn7FQ@4","a66764d6-9126-4a91-debc-7cfd1fc72f49","No","No",0
"ZqZRCtTbEeWHOA7t0uQ0Ww@7","24bdcc9b-c032-4402-8f97-1c828263c0c7","No","No",0
"9kBa5PeCEeWcIwpe-uKM9Q@1","40f90a7f-a9eb-4365-f59c-126de570b33d","aadd4166-5a13-45e2-967a-d0bb878687fc","<co-content><text>No remaining high priority user stories appear in Sprint 1</text></co-content>",0
"9voOH_eCEeWSPQpVZJn7FQ@3","632c7dae-874a-402e-edea-3ce05c3fc5d0","Yes","Yes",1
"vwXGHChQEeaeOg6Hp9hnyw@2","RrVY2AAVaxmq04DVNBEXD3","No","No",0
"wXYC7ShQEeaGtw7VJ4hX6w@1","R6Fuf4nRm7w9ybZ1PhyR0c","No","No",0
"8jzkN86PEeWyxApSRqwlWw@7","820fe52a-ece5-4051-fe12-353e3c5110a8","No","No",0
"ZqZRCtTbEeWHOA7t0uQ0Ww@6","24bdcc9b-c032-4402-8f97-1c828263c0c7","No","No",0
"AI8CcM6REeWRcgrL75b_bQ@5","96de681e-a8d9-451d-d979-f3425fc6dad8","eb68cf60-2103-4898-9638-f6bfb3996c13","<co-content><text>Most of time</text></co-content>",3
"9rsJSfeCEeWJoRIC9GAuIw@8","3e231bf7-cd64-471e-a7f8-085e542ae274","e6050174-854f-4a6c-be05-2085861debe8","<co-content><text>Excellent - The interpretation identifies at least 3 things that can be interpreted from the burndown.</text></co-content>",3
"dn6ZfdEIEeWR0RIE1vRpDw@7","11742a95-8154-47f9-c340-85c14a6d73b9","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@2","11742a95-8154-47f9-c340-85c14a6d73b9","Yes","Yes",1
"o40uFM6MEeW4gBJQzjtgDw@5","bad69d98-9b8f-4478-ae93-9d7b262568ad","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@7","7e609c48-6601-45c3-f916-f3408cdbf4e6","Yes","Yes",1
"9cdbFPeCEeWYNAoGmttnCw@4","5d48005e-49d4-4571-f3e2-aa78264afb99","No","No",0
"vufdjihQEeaLEw5C-qNm0w@5","e0e554aa-ddd4-4451-9643-15c091940bc8","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@5","b32d6130-07e7-49ef-f76d-6628578479e4","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@9","7e609c48-6601-45c3-f916-f3408cdbf4e6","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@6","b90065ed-3ec0-4899-b895-2a94f0f5a187","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@6","183bef19-6058-4c31-ad07-4338d162e635","No","No",0
"o40uFM6MEeW4gBJQzjtgDw@10","8e97d2ee-5f9b-4605-83b7-83bc74def75d","Yes","Yes",1
"9kBa5PeCEeWcIwpe-uKM9Q@5","3002b144-a8b4-4692-f822-7b56b8897564","Yes","Yes",1
"AI8CcM6REeWRcgrL75b_bQ@3","96de681e-a8d9-451d-d979-f3425fc6dad8","46fe8af4-3ec7-48ee-e897-cf2152bb0463","<co-content><text>Some of the time</text></co-content>",2
"9hRB5feCEeWJoRIC9GAuIw@3","e452af33-9bb0-4aa2-80c0-480f21e1a915","No","No",0
"9hRB5feCEeWJoRIC9GAuIw@4","8cfdbd6f-240f-418d-a396-2348fdb058a9","Yes","Yes",1
"o40uFM6MEeW4gBJQzjtgDw@11","8e97d2ee-5f9b-4605-83b7-83bc74def75d","No","No",0
"wFPJjyhQEeaVWgodRB5guQ@3","6f178c21-4486-4778-a98f-c6342191366b","Ls5Q4CoBM-fCEbggHhpRqf","<co-content><text>No Effort - No feedback is provided</text></co-content>",0
"wRv7mChQEeaVWgodRB5guQ@1","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","889cc114-7a43-432e-f1aa-f7abccf158e1","<co-content><text>3 of the suggested user stories were removed from Sprint 3</text></co-content>",3
"9voOH_eCEeWSPQpVZJn7FQ@9","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","2aad8634-8970-4533-952a-5e43ec755975","<co-content><text>Excellent - The interpretation identified at least 3 things that can be interpreted from the burndown</text></co-content>",3
"9hRB5feCEeWJoRIC9GAuIw@1","8cfdbd6f-240f-418d-a396-2348fdb058a9","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@6","b32d6130-07e7-49ef-f76d-6628578479e4","No","No",0
"4qyWSs6NEeWzWQ7wuWBg7Q@6","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","bdfaf242-f578-4281-9839-1e0da1da7650","<co-content><text>1 of the risks were present in the Risk Plan</text></co-content>",1
"o40uFM6MEeW4gBJQzjtgDw@5","65874504-b616-4e80-d05f-3b0062f262f5","Yes","Yes",1
"9hRB5feCEeWJoRIC9GAuIw@2","731ed779-42fb-4a74-a9d6-11261018b2a0","e59be66a-431d-49b9-c712-249651487bb4","<co-content><text>Good</text></co-content>",2
"9rsJSfeCEeWJoRIC9GAuIw@7","860961d0-dfba-4f98-9c29-20ca931553c9","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@3","c1b6a522-563b-45e0-87d8-4f21b096df7e","Yes","Yes",1
"P3kcYs6CEeW6bA4RgCmm0Q@7","96a3451f-045c-4179-899a-c8d30459027e","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@12","b90065ed-3ec0-4899-b895-2a94f0f5a187","Yes","Yes",1
"wTlH0ChQEeaOBAr7VGzUHw@3","6ae0c9cc-c581-4641-fa51-d2c9c67919b8","No","No",0
"B7quoNEDEeW86A4dl3pnEQ@5","eacb6c83-a4c5-4891-ec79-dcb7c0bd1333","c07c3835-e37b-42a1-d083-8d88945f4d93","<co-content><text>The learner did not provide additional risks</text></co-content>",0
"em6s9NEVEeWlfA7f_IUrbw@10","a28d01b1-da29-4973-c680-683e42768daa","Yes","Yes",1
"-xK13dEPEeW3igq7kvt3qw@4","3b016d76-5374-4e09-92cd-fefeb005fb92","Yes","Yes",1
"9hRB5feCEeWJoRIC9GAuIw@1","731ed779-42fb-4a74-a9d6-11261018b2a0","88fd0c19-430c-451a-ef56-146184dae50f","<co-content><text>Excellent </text></co-content>",3
"9gWb5veCEeWoVw4RkdPOvQ@2","9990b547-ab7a-4618-8469-ccfeda4721a7","Qcwz7MLfivHC6jygC-08i7","<co-content><text>Minimal Effort</text></co-content>",1
"ZqZRCtTbEeWHOA7t0uQ0Ww@8","41c3a084-cd57-4a2f-af00-a6a28b81c814","Yes","Yes",5
"9hRB5feCEeWJoRIC9GAuIw@1","b9df9ca2-0b17-4be9-97fa-76e397a1fdf8","No","No",0
"9voOH_eCEeWSPQpVZJn7FQ@1","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","ba934ad1-e982-470a-f3fe-5d19797e0158","<co-content><text>Not complete</text></co-content>",0
"9tm1JveCEeWwOA4X7vTG_Q@2","b8a2cb44-f70d-44a7-8354-db8c543ef3bc","6676e606-ea17-4bb3-8125-5ebfa4ae3a8e","<co-content><text>Rarely</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@10","9dc4712c-28ca-45fc-cc4a-7b9090a38e10","No","No",0
"dGK4i9AXEeWJ8go9jrGl7Q@2","f5816992-712c-4af5-e608-10eddf73749e","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@10","860961d0-dfba-4f98-9c29-20ca931553c9","Yes","Yes",1
"dGK4i9AXEeWJ8go9jrGl7Q@5","85d1392d-59b7-4a24-e12c-9ceda086b9db","No","No",0
"o40uFM6MEeW4gBJQzjtgDw@3","529676d5-3b72-437d-8a64-9bd32d5f9e3a","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@13","1ad64563-dd56-4ce5-8a08-8d526e2c7992","Yes","Yes",1
"9hRB5feCEeWJoRIC9GAuIw@5","0540208b-9ad2-430e-cb2c-82b189325e8f","Yes","Yes",1
"RIIMfveGEeWSPQpVZJn7FQ@2","yHMRjaLh_lSFxG3NlC1m3h","Yes","Yes",1
"9JWR-PeCEeWcIwpe-uKM9Q@1","87f6a590-5e97-4b89-b0e2-0fecd2a5fab9","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@8","5a54b003-0907-4259-f9f9-2e1573a7612a","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@4","b90065ed-3ec0-4899-b895-2a94f0f5a187","Yes","Yes",1
"9hRB5feCEeWJoRIC9GAuIw@2","e5362de2-eb75-422d-85ce-8332f2ced35d","No","No",0
"o40uFM6MEeW4gBJQzjtgDw@2","529676d5-3b72-437d-8a64-9bd32d5f9e3a","No","No",0
"4qyWSs6NEeWzWQ7wuWBg7Q@2","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","63de1c8e-b348-4127-a01a-ad8e55454ab5","<co-content><text>2 of the risks were present in the Risk Plan</text></co-content>",2
"em6s9NEVEeWlfA7f_IUrbw@9","351fc057-68fc-464f-a8c8-a974ff1977ac","Yes","Yes",1
"9voOH_eCEeWSPQpVZJn7FQ@7","a66764d6-9126-4a91-debc-7cfd1fc72f49","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@8","632c7dae-874a-402e-edea-3ce05c3fc5d0","Yes","Yes",1
"wL5LqChQEeaoPRIBqlhr5Q@2","40f90a7f-a9eb-4365-f59c-126de570b33d","80c60228-2f62-435f-8933-5f9f802943db","<co-content><text>One remaining high priority user stories appear in Sprint 2</text></co-content>",1
"wRv7mChQEeaVWgodRB5guQ@1","3b016d76-5374-4e09-92cd-fefeb005fb92","No","No",0
"9hRB5feCEeWJoRIC9GAuIw@2","f5816992-712c-4af5-e608-10eddf73749e","No","No",0
"9cdbFPeCEeWYNAoGmttnCw@3","d3c2244b-953e-4b2f-94dd-82fb1494e73c","a71fc45d-9f60-4c18-e963-e4b0bbcc7e79","<co-content><text>1 high risk-low priority user story remained in the backlog</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@11","d201f007-3c1a-4a49-cb67-205a2acc37e4","Yes","Yes",1
"wTlH0ChQEeaOBAr7VGzUHw@4","b90065ed-3ec0-4899-b895-2a94f0f5a187","Yes","Yes",1
"vwXGHChQEeaeOg6Hp9hnyw@2","dM4RfUzecHKO5NLW0fOMKF","Yes","Yes",1
"9n-Hi_eCEeWYNAoGmttnCw@1","f5615126-c42e-42d6-9238-c5028e441fdd","d8ecf760-9a5b-4218-9ed7-06222c110fc4","<co-content><text>The ratings included one of likelihood or impact</text></co-content>",1
"AI8CcM6REeWRcgrL75b_bQ@4","5dc1b6c3-aee5-4834-be6c-9b1fd51eb178","Yes","Yes",2
"-xK13dEPEeW3igq7kvt3qw@5","279aae26-0c26-4b91-98bc-6fa6865f7b56","88adf14b-93cd-4beb-dac6-9311dbe0684a","<co-content><text>2 of the suggested user stories were added to Sprint 3 </text></co-content>",2
"wRv7mChQEeaVWgodRB5guQ@2","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","96324672-c7dc-4171-b180-68aa0b0b5010","<co-content><text>Two of the suggested user stories were removed from Sprint 3</text></co-content>",2
"P3kcYs6CEeW6bA4RgCmm0Q@3","88ab4e9b-96cd-485e-e687-e7ffc93bac76","Yes","Yes",1
"4qyWSs6NEeWzWQ7wuWBg7Q@7","aa0b75af-bcea-46f8-82d6-cace74c06316","5a97faa8-3bbf-4f1d-e39f-c73cab25926c","<co-content><text>The learner did not provide additional risks</text></co-content>",0
"9hRB5feCEeWJoRIC9GAuIw@5","e5362de2-eb75-422d-85ce-8332f2ced35d","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@11","3e231bf7-cd64-471e-a7f8-085e542ae274","99a2b0d0-519a-44de-9026-2c0ee1200f43","<co-content><text>Good - The interpretation identifies 2 things that can be interpreted from the burndown.</text></co-content>",2
"9kBa5PeCEeWcIwpe-uKM9Q@5","88a5c6ea-7ae7-4ef0-fc11-75d6e1c8429a","No","No",0
"dGK4i9AXEeWJ8go9jrGl7Q@5","b9df9ca2-0b17-4be9-97fa-76e397a1fdf8","Yes","Yes",1
"NYjqqtESEeWR0RIE1vRpDw@3","efa757b2-524d-4d98-c2ff-24dc3e485ad4","Yes","Yes",5
"em6s9NEVEeWlfA7f_IUrbw@13","b557bab7-f065-4943-ef08-a9a5b3504dcd","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@11","d201f007-3c1a-4a49-cb67-205a2acc37e4","No","No",0
"wL5LqChQEeaoPRIBqlhr5Q@2","40f90a7f-a9eb-4365-f59c-126de570b33d","aadd4166-5a13-45e2-967a-d0bb878687fc","<co-content><text>No remaining high priority user stories appear in Sprint 2</text></co-content>",0
"4qyWSs6NEeWzWQ7wuWBg7Q@7","c5d2e20b-ef1a-43f0-c34a-dff68517d111","0d18a54a-97b5-41d6-c20f-9971f3ef201a","<co-content><text>Most of the risks had reasonable contingency plans</text></co-content>",2
"25sis86eEeWljg6vNXStKQ@2","9990b547-ab7a-4618-8469-ccfeda4721a7","No","No",0
"dGK4i9AXEeWJ8go9jrGl7Q@6","e5362de2-eb75-422d-85ce-8332f2ced35d","No","No",0
"AI8CcM6REeWRcgrL75b_bQ@9","96de681e-a8d9-451d-d979-f3425fc6dad8","eb68cf60-2103-4898-9638-f6bfb3996c13","<co-content><text>Most of time</text></co-content>",3
"9hRB5feCEeWJoRIC9GAuIw@3","b9df9ca2-0b17-4be9-97fa-76e397a1fdf8","No","No",0
"9hRB5feCEeWJoRIC9GAuIw@5","0540208b-9ad2-430e-cb2c-82b189325e8f","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@4","9ff63e4e-58bf-4632-ff60-e611f447322a","No","No",0
