discussion_question_id,ualberta_discussions_user_id,discussion_question_title,discussion_question_details,discussion_question_context_type,course_id,course_module_id,course_item_id,discussion_forum_id,country_cd,group_id,discussion_question_created_ts,discussion_question_updated_ts
"UrL31PT6EeWuFQ44bDlsAw",936acc69d84eed808ba84cae88f3b3b496d56c3f,"Hello from Luxembourg","<co-content><text>Hi All! I am Feri from Luxembourg. I work as a front-end developer right now, and  I'm here to earn and develop product management skills.  </text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-28 15:32:47.113,2016-06-09 07:49:52.461
"v15V-h0YEea_TAo4ODIo0w",40cd821dafa7b8d788f9cdaf41972fbb3b2cf1e9,"Hello from Kitchener, Ontario","<co-content><text>Hi, </text><text>My name is Chris, I am a Technical Product Manager at an education software company here in Kitchener. I have been in this role for just about a year and a half, prior to this I was in Developer Analyst role and Technical Support roles. It's within those roles that I developed an appreciation for the software and wanting to contribute to improving it.</text><text>I am looking forward to applying all that I have learned here and in day to day work.</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-05-18 16:51:20.843,2016-06-09 08:31:44.482
"EJGuq--QEeWK_Q7eN25hdw",5def806bbe1b380b26ab6cd92f9790fd715741f2,"Hi from Switzerland","<co-content><text>Hi everybody</text><text>I'm working as a software developer with a small team of 5 person. Right now we are introducing more and more agile practices and I try to use my knowledge from this specialisation to improve the processes in our company as much as possible.</text><text>I am looking forward to hear from you in one of the forums.</text><text>Sandro</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-21 18:09:33.698,2016-06-09 07:43:59.106
"LTOqCPTVEeWfohJ0hvQveQ",5def806bbe1b380b26ab6cd92f9790fd715741f2,"Difficult to review","<co-content><text>In my opinion it's hard to review the others user stories / requirements without knowing all the requirements.</text><text>I think I was able to list all the requirements properly in my own document, but I am not sure and now I have to review the peers document. To give the peers a more qualified feedback it would be helpful to get at least a simple list of all the requested features.</text><text>Vice versa in my requirements document I get some completly wrong feedbacks, saying that a feature was not requested by the client but only suggested in the development team discussion. Obviously the peer who review my work didn't get all the requirements from the client.</text><text> In general I believe that this review is not very helpful to improve my skills as a software manager.</text><text>What do the others think?</text></co-content>","item","99SZyjVxEeW6RApRXdjJPw","","ch4H9","","","",2016-03-28 11:06:52.824,2016-06-09 07:49:36.819
"NcJQ_BxPEea0fgo0T3qZ0Q",349e4c82cd173e7aa3af9296ad7c6d5a85994938,"Aditya Product Developer 6  yearss","<co-content><text>HI Everyone </text><text>This is Aditya. I have been software Product Developer, Manager for last 6 years.</text><text>I have worked for Samsung for the past 4 years and currently pursuing my MBA to enhance my management skills</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-05-17 16:48:41.13,2016-06-09 08:30:54.174
"rM15oPOSEeWB9gr2ttYzXQ",958e31650db7e044db167e4d511eea5a5ebee126,"Assignment marked incorrectly","<co-content><text>I received a half mark off on the requirements document assignment because one of the two reviewers who looked at my submission said that I didn't assign unique id's to my user stories.</text><text>However, I clearly did, and the other reviewer agreed with this. Because I only received two reviews, there is no third reviewer to break the tie, and the system chose to give me a half point.</text><text>Is there some way that I can have this re-assessed?</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","VkCzk-VgEeWQyBIVkjssHw","","",2016-03-26 20:38:19.459,2016-06-09 07:48:17.791
"POhUzO-WEeWB0QpuSDkq-Q",958e31650db7e044db167e4d511eea5a5ebee126,"Greetings from Calgary","<co-content><text>Hi everyone,</text><text>I'm a software developer with 11 years of experience across a wide range of contexts including web, app, and games development.</text><text>I'm interested in this course to advance my career and find ways to leverage my experience for long term team success in future projects. I'm excited to apply the skills from this course in a simulated environment.</text><text>Good luck to all!</text><text>Kevin</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-21 18:53:45.066,2016-06-09 07:44:01.088
"Mkcoyhu6EeagYwrS71wzzQ",e49ba3c14030acd300b80895d60985e5c61bb5d0,"Hello from Lima,Perú","<co-content><text>Hi, my name is Luis Jürgens. I am 28 year old, and I work as a Technical Leader for projects of the Treasury Area in a Bank. Nice to meet you guys!</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-05-16 23:02:00.277,2016-06-09 08:30:13.964
"XobbQO-gEeWlJhJpbKSYeQ",7255c72bed6d15743e7246f70a0f5ecf55b21221,"Greetings from Russia!","<co-content><text>Hello,</text><text>My name is Dmitri and I found this specialization extremely useful and learned a lot about Agile practices and PM. Hope this course will bring more knowledge and get everything together.</text><text>Feel free to add me on LinkedIn</text><text>\\nhttps://se.linkedin.com/in/dmitriperedera\\n\\n</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-21 20:06:16.437,2016-06-09 07:44:04.958
"gMnbgzvEEeaXnBKVQldqyw",6144ededcbd06ec156a7cc717ad195afaccb7301,"Capstone Experience (Awesome!!!!!! Thanks all)","<co-content><text>I must say that the capstone experience was pretty good and I really enjoyed working on the assignments, the reading material and peer reviews. The teachers, staff &amp; Coursera team did a splendid job to make this capstone a successful learning experience in software product management and agile practices.</text><text> I especially say thanks to Morgan for her prompt replies and feedback during the capstone. </text><text>Lastly, I feel proud that my solutions influenced a lot of my fellow learners. I got very positive feedback from all of them and I must say thanks to all who influenced me and to those who get influenced from my solutions. </text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","fASrHeVgEeWAzxJelNFrFw","","",2016-06-26 17:36:24.172,2016-06-26 17:36:24.172
"jtfbsB_IEeaZ7Q5tseGlgQ",6144ededcbd06ec156a7cc717ad195afaccb7301,"actors in requirements document","<co-content><text>Hi Folks,</text><text>             Could you please assist me finding the appropriate actors of the document. So far I have got:</text><list bulletType=\"bullets\"><li><text>Account Holder</text></li><li><text>Child or a user</text></li><li><text>Admin or Administrator</text></li></list><text>As there any other actor that you might think is present in the requirements Document.</text><text>Thanks</text></co-content>","week","99SZyjVxEeW6RApRXdjJPw","","","","","",2016-05-22 02:54:53.181,2016-06-09 08:34:05.283
"EX4BfyiUEeaatw7rZVB3fw",6144ededcbd06ec156a7cc717ad195afaccb7301,"Iteration plan for sprint 1 Assignment 3.3","<co-content><text>Hello Everyone,</text><text>                          I just couldn't understand the assignment what kind of feedback needed for this assignment. I can clearly see some missing bits in tasks. Are these user stories and tasks are fixed for this sprint. Because the release plan I am proposing is not according to this iteration plan. </text><text>Thanks for your prompt feedback in advance. </text></co-content>","week","99SZyjVxEeW6RApRXdjJPw","","","","","",2016-06-02 07:31:49.512,2016-06-09 08:43:44.51
"Th1xsDvEEeaX9g777MTxIQ",6144ededcbd06ec156a7cc717ad195afaccb7301,"Please grade my personal project experience.","<co-content><text>Hi Everyone,</text><text>                     Can any of you please grade my porject experience and also I can't have anything to review for the project experience. Please post something for me to review :).................\\n</text></co-content>","week","99SZyjVxEeW6RApRXdjJPw","","","","","",2016-06-26 17:34:59.156,2016-06-26 17:34:59.156
"R4MO_hGrEeaO1w7d1s7iLw",dd9a2d12db00f5270784fe27b42910a08104f330,"Need Review","<co-content><text>I need to be reviewed please</text><text>https://www.coursera.org/learn/software-product-management-capstone/peer/6rdPD/6-8-assignment-personal-project-retrospective-graded/review/SRy31BGqEea84w5Krj7Aqw</text></co-content>","module","99SZyjVxEeW6RApRXdjJPw","VUcbW","","","","",2016-05-04 03:50:01.823,2016-06-09 08:20:14.793
"yW5_4--xEeWeyQ6xu8k3Vw",97d12ed8746bce4a4f9d040a96abba42602eda03,"Hello from Austin","<co-content><text>Hi every one, my name is Jared Hopper,  and I am currently working as an Implementation Project Coordinator.  I'm taking this course to learn more about agile and software product management. </text><text>I always enjoy sharing knowledge in these forums so I can't wait to see what everyone thinks.</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-21 22:10:57.238,2016-06-09 07:44:11.813
"Cg52jA5uEeawWRJ2-Hqumw",4caced283b444a908c5fc79aaa41a17188472a1b,"Actors or Software Developers?","<co-content><text>\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\nThe actor and actresses who made Josh, Alexa and Kate were\\nexcellent. It is difficult to differentiate if they are good actors acting as\\nsoftware developers or are software developers who are also professional actors\\n\\n\\n\\n</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","fASrHeVgEeWAzxJelNFrFw","","",2016-04-30 00:54:05.929,2016-06-09 08:17:02.494
"CDbSdfA9EeWB0QpuSDkq-Q",10b88c2ec0407779928f848825c878a740f3aa31,"Brent from Texas","<co-content><text>Hello from Plano, Texas.  I was Director of Product Management in the telecommunications industry for several years and now want to learn more about applying Agile methodologies to developing software products.  </text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-22 14:47:42.615,2016-06-09 07:44:47.527
"mewYU_UlEeWhbg4BpFa_-Q",10b88c2ec0407779928f848825c878a740f3aa31,"Risk Plan Format?","<co-content><text>Any suggestions from the staff on format for the Risk Plan?  Should we put it in Google Docs and add a link or type it directly into the window provided for the submission?</text></co-content>","module","99SZyjVxEeW6RApRXdjJPw","axsNt","","","","",2016-03-28 20:42:34.965,2016-06-09 07:50:07.883
"HKEASgr0EeatoxIqWXQc8Q",2e9282a93c1e099d94137d85dbf9d20d6c914847,"For Staff: Does completing the specialization qualify for PMI-ACP training requirement","<co-content><text>As the the title says, the pre-req to take the PMI-ACP is 21 contact hours of training in agile practices. Does completing the specialization qualify for this?</text><text/><text>Thanks</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","VkCzk-VgEeWQyBIVkjssHw","","",2016-04-25 14:43:44.999,2016-06-09 08:13:27.281
"w6QdtgRWEea58Q75huYNRw",c3008d8918b18db6bf3c4636e761d566c4488b5e,"Link missing","<co-content><text>It appears link to the tool we have been using for likes of 'Release Planning Interactive Learning Object' is missing in the assignment.</text><text>Please confirm.</text></co-content>","item","99SZyjVxEeW6RApRXdjJPw","","PvXZU","","","",2016-04-17 04:42:17.739,2016-06-09 08:06:40.103
"N3NolQYcEea9ygrU1TZnpw",dde53e7b8fb09a18e62c257f1547d8151cccec43,"Posts in Discussions keep disappearing","<co-content><text>Any replies I make to the discussions keep disappearing. The gray text saying I was the last to reply and when is still there and correct though.... We will see if it happens to this post too, or at least I will. Has anyone else had any similar problems?</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","a7dkXOVgEeWhmg4JHc-OZw","","",2016-04-19 10:48:14.054,2016-06-09 08:08:49.447
"3TRvRvACEeWeyQ6xu8k3Vw",dde53e7b8fb09a18e62c257f1547d8151cccec43,"Hello from New Zealand","<co-content><text>Hi I'm Luke. I'm an Industrial Software Developer/Engineer working in a Medical Device company. I am looking to make the next step up to better project management and happier and more productive teams. Looking forward to applying our new found knowledge!!</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-22 07:51:19.647,2016-06-09 07:44:35.465
"AmkdXgMNEeagVwrGhMvzTw",33c1db7957d6a31e19a6eb87cb6a302cdbef066c,"Course material locked while waiting for my submissions to be reviewed","<co-content><text>I would like to comment that this prevents me from finishing a given week's work as quickly as I otherwise would.  I want to be able to work ahead for weeks 4 and 5 because I'll be out of town for most of week 5 - but I can't access material that I assume would have some value in the subsequent assignments.</text><text>In my case - I submitted the second assignment of week 4.  And I completed all the reviews of for that assignment.  But because my assignment has not yet been graded, I can't access the material that falls between the second and third assignments.  Which means I can only work on the third assignment a) if I assume that the locked material is irrelevant, or b) if I wait an unknown number of days until my assignment has been fully graded.</text><text>I understand that you don't want me to first submit my assignment, then view the locked material, then re-submit my assignment with the correct answers.  But realistically, once I've reviewed other people's assignments, I know exactly what the grading criteria will be, and I could easily re-submit my assignment with the 'correct' answers.  So locking the material is actually serving no purpose.  </text><text>I suggest you might consider instead</text><text>a) lock the material until I've submitted the previous assignment - but then unlock it</text><text>b) if I re-submit the assignment after entering the 'review other assignments' page, then apply a 30% penalty (70% is the minimum required to pass, right?)</text><text>c) don't let me re-submit the assignment after viewing the locked material</text><text>d) add warning popups if I enter 'review other assignments' or view locked material before my assignment has been graded, telling me about the penalty/restrictions.</text><text>If you did this, I would be able to choose whether I wanted to work ahead without waiting for my assignment to be graded.</text></co-content>","module","99SZyjVxEeW6RApRXdjJPw","sDRJO","","","","",2016-04-15 13:21:49.128,2016-06-09 08:05:33.766
