peer_assignment_id,peer_assignment_review_schema_part_id,peer_assignment_review_schema_part_type,peer_assignment_review_schema_part_order,peer_assignment_review_schema_part_prompt,peer_assignment_review_schema_part_maximum_score
"dn6ZfdEIEeWR0RIE1vRpDw@6","b32d6130-07e7-49ef-f76d-6628578479e4","yesNo",6,"<co-content><text>Does the learner have the total effort remaining as approx. 84 story points for sprint 1?</text></co-content>",1
"9LQVjveCEeWJoRIC9GAuIw@3","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","options",0,"<co-content><text>The four risks that were discussed in the development meeting were: </text><text>Feature Risks (such as voice recognition and remote connection), Developing for both iOS and Android, Lisa Changing her Mind, and the Database. </text><text>Did the learner include these risks in their Risk Plan?</text></co-content>",4
"wTlH0ChQEeaOBAr7VGzUHw@4","b32d6130-07e7-49ef-f76d-6628578479e4","yesNo",6,"<co-content><text>Does the learner have the total effort remaining as approx. 84 story points for Sprint 1?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@3","a66764d6-9126-4a91-debc-7cfd1fc72f49","yesNo",4,"<co-content><text>Does the prediction line begin at approx. 92 story points at the beginning of sprint 1?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@3","e1f46608-d516-459a-d399-07d8ffbd6e04","yesNo",2,"<co-content><text>Did the learner use the prescribed format <strong>“As a ___, I want ___, so that ___”</strong> for their user stories?</text></co-content>",1
"wTlH0ChQEeaOBAr7VGzUHw@2","c1b6a522-563b-45e0-87d8-4f21b096df7e","yesNo",3,"<co-content><text>Did the learner include the prediction line?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@3","a28d01b1-da29-4973-c680-683e42768daa","yesNo",5,"<co-content><text>Does the prediction line point to a Sprint 6 with zero effort remaining at the beginning of that sprint?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@4","9ff63e4e-58bf-4632-ff60-e611f447322a","yesNo",7,"<co-content><text>Does the learner have the total effort remaining as approx. 70 story points for sprint 2?</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@3","860961d0-dfba-4f98-9c29-20ca931553c9","yesNo",0,"<co-content><text>Was the iteration burndown uploaded as a JPEG, PNG, or PDF file type?</text></co-content>",1
"RIIMfveGEeWSPQpVZJn7FQ@2","dM4RfUzecHKO5NLW0fOMKF","yesNo",1,"<co-content><text>Based on the Google Doc provided and/or the screenshot, did the learner label their suggestions as minor, moderate, or major in severity? </text></co-content>",1
"B7quoNEDEeW86A4dl3pnEQ@9","d9022338-227a-48e2-86a1-42517ccf64f0","multiLineInput",4,"<co-content><text>Do you have any suggestions for the learner that could improve their risk plan?</text></co-content>",
"o40uFM6MEeW4gBJQzjtgDw@5","529676d5-3b72-437d-8a64-9bd32d5f9e3a","yesNo",0,"<co-content><text>Did the learner upload a screenshot of their review?</text></co-content>",1
"-xK13dEPEeW3igq7kvt3qw@5","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","options",2,"<co-content><text>Did the learner remove the user stories that were suggested by the development team? (Those user stories were: the Reset password user story (#12), the Browse previous read user story (#13), the Connect with friends user story (#34), and the Friends list user story (#37))</text></co-content>",4
"P3kcYs6CEeW6bA4RgCmm0Q@5","e79dfc4b-645b-44c4-e259-dd6de1221ff0","yesNo",4,"<co-content><text>Did the learner include a user story about the product being mobile/available anywhere (or similar wording)?</text></co-content>",1
"wPvw6ihQEeaGtw7VJ4hX6w@1","7c7daa59-56e5-4c20-969d-8995a0d2e786","yesNo",0,"<co-content><text>Did the learner include the risk of the database connection feature not working?</text></co-content>",1
"9gWb5veCEeWoVw4RkdPOvQ@3","b3e14a41-b7d4-49b8-9d3f-88d87cf3cb0f","multiLineInput",2,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"9KUiQfeCEeWc5xLFVM5IsQ@1","EpSKpewugbHyfVVEYrLEYK","multiLineInput",10,"<co-content><text>Do you have any general comments, suggestions, or feedback for you peer?</text></co-content>",
"dGK4i9AXEeWJ8go9jrGl7Q@4","b9df9ca2-0b17-4be9-97fa-76e397a1fdf8","yesNo",0,"<co-content><text>Was the iteration burndown uploaded as a JPEG, PNG, or PDF file type?</text></co-content>",1
"AI8CcM6REeWRcgrL75b_bQ@11","5dc1b6c3-aee5-4834-be6c-9b1fd51eb178","yesNo",2,"<co-content><text>Did the learner identify that the development team should not self-assign all tasks upfront? </text><text>*This is because one person might finish tasks sooner than others.</text></co-content>",2
"NYjqqtESEeWR0RIE1vRpDw@5","e07a33c3-7178-4f5f-dade-4bc9df641ac4","multiLineInput",0,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"7T_9jdGpEeWHOA7t0uQ0Ww@2","d4b79bf3-5b06-4849-fe13-14dafbd0064d","multiLineInput",0,"<co-content><text>Do you have any comments, advice, or words of encouragement for your peer?</text></co-content>",
"B7quoNEDEeW86A4dl3pnEQ@8","d9022338-227a-48e2-86a1-42517ccf64f0","multiLineInput",4,"<co-content><text>Do you have any suggestions for the learner that could improve their risk plan?</text></co-content>",
"9l-i1veCEeWoVw4RkdPOvQ@3","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","options",1,"<co-content><text>Did the learner provide solutions for the issues that they pointed out?</text></co-content>",3
"P3kcYs6CEeW6bA4RgCmm0Q@7","e0e554aa-ddd4-4451-9643-15c091940bc8","yesNo",6,"<co-content><text>Did the learner include a user story about searching for reading material (or similar wording)?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@2","e0e554aa-ddd4-4451-9643-15c091940bc8","yesNo",6,"<co-content><text>Did the learner include a user story about searching for reading material (or similar wording)?</text></co-content>",1
"9JWR-PeCEeWcIwpe-uKM9Q@2","e1f46608-d516-459a-d399-07d8ffbd6e04","yesNo",2,"<co-content><text>Did the learner use the prescribed format <strong>“As a ___, I want ___, so that ___”</strong> for their user stories?</text></co-content>",1
"wRv7mChQEeaVWgodRB5guQ@1","5bcc1717-2c30-4aed-c502-4b924a8e5a62","yesNo",4,"<co-content><text>Did the learner keep the Suggest material based on reading level user story in the backlog? (i.e. did NOT add it to Sprint 3)</text></co-content>",1
"wRv7mChQEeaVWgodRB5guQ@1","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","options",2,"<co-content><text>Did the learner remove the user stories that were suggested by the development team? (Those user stories were: the Reset password user story (#12), the Browse previous read user story (#13), the Connect with friends user story (#34), and the Friends list user story (#37))</text></co-content>",4
"9rsJSfeCEeWJoRIC9GAuIw@3","b32d6130-07e7-49ef-f76d-6628578479e4","yesNo",6,"<co-content><text>Does the learner have the total effort remaining as approx. 84 story points for sprint 1?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@4","632c7dae-874a-402e-edea-3ce05c3fc5d0","yesNo",7,"<co-content><text>Does the learner display the addition and removal of story points by either displaying work completed, or by displaying an adjustable floor?</text></co-content>",1
"4qyWSs6NEeWzWQ7wuWBg7Q@6","aa0b75af-bcea-46f8-82d6-cace74c06316","options",3,"<co-content><text>Did the learner provide 2 additional risks that were not mentioned in the risk discussion?</text></co-content>",2
"9l-i1veCEeWoVw4RkdPOvQ@4","24bdcc9b-c032-4402-8f97-1c828263c0c7","yesNo",2,"<co-content><text><strong>Did the learner identify that the estimated hours exceeds the available hours of the developer?</strong></text></co-content>",1
"9LQVjveCEeWJoRIC9GAuIw@1","aa0b75af-bcea-46f8-82d6-cace74c06316","options",3,"<co-content><text>Did the learner provide 2 additional risks that were not mentioned in the risk discussion?</text></co-content>",2
"em6s9NEVEeWlfA7f_IUrbw@7","632c7dae-874a-402e-edea-3ce05c3fc5d0","yesNo",7,"<co-content><text>Does the learner display the addition of story points by either displaying work completed, or by displaying an adjustable floor?</text></co-content>",1
"AI8CcM6REeWRcgrL75b_bQ@5","5dc1b6c3-aee5-4834-be6c-9b1fd51eb178","yesNo",2,"<co-content><text>Did the learner identify that the estimated hours exceeds the available hours of the developer?</text></co-content>",2
"dn6ZfdEIEeWR0RIE1vRpDw@12","d201f007-3c1a-4a49-cb67-205a2acc37e4","yesNo",8,"<co-content><text>Does the learner have the total effort remaining as approx. 54 story points for sprint 3?</text></co-content>",1
"wJGWByhQEea9ZhJKQvAauw@2","731ed779-42fb-4a74-a9d6-11261018b2a0","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort and not necessarily on correctness)</text></co-content>",3
"RIIMfveGEeWSPQpVZJn7FQ@2","BF1h6G6ATT8Q6Hq4OMge2p","yesNo",0,"<co-content><text>Based on the Google Doc provided and/or the screenshot, do you believe that the learner put effort into their review?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@8","88ab4e9b-96cd-485e-e687-e7ffc93bac76","yesNo",0,"<co-content><text>Did the learner create their Requirements Document using Google Documents?</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@12","a3bc6b35-bbff-4c86-9f0c-6a2e1cdb414f","multiLineInput",1,"<co-content><text>Do you have any response to their interpretation or have any comments, suggestions, or advice for your peer?</text></co-content>",
"em6s9NEVEeWlfA7f_IUrbw@11","a28d01b1-da29-4973-c680-683e42768daa","yesNo",5,"<co-content><text>Does the prediction line point to a Sprint 6 with zero effort remaining at the beginning of that sprint?</text></co-content>",1
"vwXGHChQEeaeOg6Hp9hnyw@3","yHMRjaLh_lSFxG3NlC1m3h","yesNo",0,"<co-content><text>Did the learner provide a URL to the peer's Google Doc?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@8","R6Fuf4nRm7w9ybZ1PhyR0c","yesNo",10,"<co-content><text>Does the learner clearly demonstrate that story points were <strong>removed</strong> at the beginning of Sprint 4?</text><text>*Should show an decrease of 2 story points</text></co-content>",1
"ZqZRCtTbEeWHOA7t0uQ0Ww@5","41c3a084-cd57-4a2f-af00-a6a28b81c814","yesNo",0,"<co-content><text>Did the learner demonstrate that they put effort into their evaluation of the iteration plan?</text></co-content>",5
"9hRB5feCEeWJoRIC9GAuIw@5","85d1392d-59b7-4a24-e12c-9ceda086b9db","yesNo",2,"<co-content><text>Does the prediction line point to a 6th day with no total effort remaining?</text></co-content>",1
"dGK4i9AXEeWJ8go9jrGl7Q@4","e5362de2-eb75-422d-85ce-8332f2ced35d","yesNo",3,"<co-content><text>Did the learner have about 116.75 hours of total effort remaining at the beginning of sprint 1?</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@7","5a54b003-0907-4259-f9f9-2e1573a7612a","yesNo",10,"<co-content><text>Does the learner clearly demonstrate that the additional story points were added at the beginning of Sprint 2?</text><text>*Should show an increase of 6 story points</text></co-content>",1
"B7quoNEDEeW86A4dl3pnEQ@8","f5615126-c42e-42d6-9238-c5028e441fdd","options",1,"<co-content><text>Did the learner provide a risk rating based on likelihood and impact for the risks in the risk plan?</text></co-content>",2
"wJGWByhQEea9ZhJKQvAauw@2","8cfdbd6f-240f-418d-a396-2348fdb058a9","yesNo",4,"<co-content><text>Does the burndown show a slight burn across between days 2 and 3?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@7","00c7154f-e334-4802-800e-908d76a8ae4a","yesNo",0,"<co-content><text>Was the iteration burndown uploaded as a JPEG, PNG, or PDF file type?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@9","632c7dae-874a-402e-edea-3ce05c3fc5d0","yesNo",7,"<co-content><text>Does the learner display the addition and removal of story points by either displaying work completed, or by displaying an adjustable floor?</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@6","b32d6130-07e7-49ef-f76d-6628578479e4","yesNo",6,"<co-content><text>Does the learner have the total effort remaining as approx. 84 story points for sprint 1?</text></co-content>",1
"-xK13dEPEeW3igq7kvt3qw@6","98f88de0-dbc9-4a2c-e4f5-0464829ba125","multiLineInput",0,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"dn6ZfdEIEeWR0RIE1vRpDw@11","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","yesNo",1,"<co-content><text>Does the learner display the sprints along the horizontal axis?</text></co-content>",1
"9ffhC_eCEeWkJA7vZIsK9Q@1","6f178c21-4486-4778-a98f-c6342191366b","yesNo",0,"<co-content><text>Did the learner demonstrate that they put effort into their evaluation of the iteration plan?</text></co-content>",5
"wXYC7ShQEeaGtw7VJ4hX6w@2","351fc057-68fc-464f-a8c8-a974ff1977ac","yesNo",6,"<co-content><text>Does the learner have the total effort remaining as approx. 36 story points for Sprint 4?</text></co-content>",1
"ZqZRCtTbEeWHOA7t0uQ0Ww@9","99f5bc0a-31be-4272-d23f-d0dc3f618f7e","multiLineInput",0,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"9l-i1veCEeWoVw4RkdPOvQ@2","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","options",1,"<co-content><text>Did the learner provide solutions for the issues that they pointed out?</text></co-content>",3
"dGK4i9AXEeWJ8go9jrGl7Q@4","97813f86-15db-45db-a532-8ae903687a9f","multiLineInput",1,"<co-content><text>Do you have any response to their interpretation or have any comments, suggestions, or advice for your peer?</text></co-content>",
"9hRB5feCEeWJoRIC9GAuIw@2","731ed779-42fb-4a74-a9d6-11261018b2a0","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"9rsJSfeCEeWJoRIC9GAuIw@8","7e609c48-6601-45c3-f916-f3408cdbf4e6","yesNo",4,"<co-content><text><strong>If the learner created a work done vs. work completed burndown char</strong><strong>t, </strong>does the prediction line begin at approx. 92 story points at the beginning of sprint 1?</text><text><strong>If the learner created an adjustable floor burndown chart, </strong>does the prediction line extend to meet the adjustable floor? (i.e. does the prediction line start at approx. 84 story points at the beginning of sprint 1, and extend to -8 story points at the beginning of sprint 6?).</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@2","d201f007-3c1a-4a49-cb67-205a2acc37e4","yesNo",8,"<co-content><text>Does the learner have the total effort remaining as approx. 54 story points for sprint 3?</text></co-content>",1
"9p1IYveCEeWwOA4X7vTG_Q@2","3b016d76-5374-4e09-92cd-fefeb005fb92","yesNo",0,"<co-content><text>Did the learner upload the PDF produced by the Release Planning activity?</text></co-content>",1
"B7quoNEDEeW86A4dl3pnEQ@9","d682cd56-300e-4641-d842-519d4bd48250","options",2,"<co-content><text>Did the learner provide reasonable contingency plans for the risks in their Risk Plan?</text></co-content>",2
"dn6ZfdEIEeWR0RIE1vRpDw@5","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","yesNo",1,"<co-content><text>Does the learner display the sprints along the horizontal axis?</text></co-content>",1
"wGJvpShQEea5Nw6WU2nKtw@3","b3e14a41-b7d4-49b8-9d3f-88d87cf3cb0f","multiLineInput",2,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"wTlH0ChQEeaOBAr7VGzUHw@2","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","yesNo",1,"<co-content><text>Does the learner display the sprints along the horizontal axis?</text></co-content>",1
"vwXGHChQEeaeOg6Hp9hnyw@2","dM4RfUzecHKO5NLW0fOMKF","yesNo",1,"<co-content><text>Based on the Google Doc provided and/or the screenshot, did the learner label the suggestions as minor, moderate, or major in severity? </text></co-content>",1
"wXYC7ShQEeaGtw7VJ4hX6w@2","632c7dae-874a-402e-edea-3ce05c3fc5d0","yesNo",7,"<co-content><text>Does the learner display the addition and removal of story points by either displaying work completed, or by displaying an adjustable floor?</text></co-content>",1
"-xK13dEPEeW3igq7kvt3qw@3","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","options",2,"<co-content><text>Did the learner remove the user stories that were suggested by the development team? (Those user stories were: the Reset password user story (#12), the Browse previous read user story (#13), the Connect with friends user story (#34), and the Friends list user story (#37))</text></co-content>",4
"9p1IYveCEeWwOA4X7vTG_Q@1","3b016d76-5374-4e09-92cd-fefeb005fb92","yesNo",0,"<co-content><text>Did the learner upload the PDF produced by the Release Planning activity?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@10","9ff63e4e-58bf-4632-ff60-e611f447322a","yesNo",7,"<co-content><text>Does the learner have the total effort remaining as approx. 70 story points for sprint 2?</text></co-content>",1
